Day,Month,Year,State,Temp_Min,Temp_Max,Rain_mm,Evaporation_mm,Sun_hours,Wind_Direction,Wind_Speed,Time_since_midnight,Temp_9am,RH_9am,Cld_9am,Dir_9am,Spd_9am,MSLP_9am,Temp_3pm,RH_3pm,Cld_3pm,Dir_3pm,Spd_3pm,MSLP_3pm,Temp_Diff,Rain_Indicator,Tomorrow_Rain_Indicator,Tomorrow_Rain_mm
13,5,2024,TAS,9.7,17.5,0.0,0.0,0.0,4.0,54.0,741,11.4,81.0,0.0,16.0,15,1016.7,15.6,55.0,0.0,16.0,22.0,1012.8,7.800000000000001,0,1,3.0
14,5,2024,TAS,8.9,16.3,3.0,0.0,0.0,16.0,52.0,1189,10.5,58.0,0.0,13.0,9,1021.6,15.2,38.0,0.0,8.0,19.0,1021.9,7.4,1,0,0.0
15,5,2024,TAS,10.5,18.3,0.0,0.0,0.0,16.0,61.0,637,14.1,58.0,0.0,1.0,19,1019.4,17.8,55.0,0.0,14.0,20.0,1017.7,7.800000000000001,0,0,0.0
16,5,2024,TAS,7.7,16.1,0.0,0.0,0.0,8.0,63.0,1333,11.2,59.0,0.0,16.0,26,1022.0,14.7,56.0,0.0,1.0,17.0,1018.1,8.400000000000002,0,1,1.2
17,5,2024,TAS,9.2,12.8,1.2,0.0,0.0,7.0,63.0,1165,9.8,75.0,0.0,13.0,11,1019.8,9.5,66.0,0.0,7.0,26.0,1021.2,3.6000000000000014,1,1,2.6
18,5,2024,TAS,3.8,11.4,2.6,0.0,0.0,16.0,52.0,972,5.5,71.0,0.0,16.0,19,1031.9,10.4,45.0,0.0,16.0,30.0,1025.0,7.6,1,1,0.2
19,5,2024,TAS,5.4,15.6,0.2,0.0,0.0,7.0,44.0,685,11.3,74.0,0.0,14.0,7,1016.7,14.6,48.0,0.0,7.0,20.0,1017.3,10.2,1,0,0.0
20,5,2024,TAS,3.6,12.8,0.0,0.0,0.0,16.0,24.0,527,5.4,85.0,0.0,16.0,17,1027.9,10.7,68.0,0.0,11.0,6.0,1027.6,9.2,0,0,0.0
21,5,2024,TAS,4.2,12.5,0.0,0.0,0.0,16.0,37.0,403,6.8,79.0,0.0,8.0,24,1030.1,12.2,64.0,0.0,16.0,17.0,1026.8,8.3,0,1,6.0
22,5,2024,TAS,6.8,14.5,6.0,0.0,0.0,1.0,37.0,1323,11.0,92.0,0.0,0.0,0,1026.0,13.7,71.0,0.0,6.0,9.0,1023.0,7.7,1,0,0.0
23,5,2024,TAS,10.8,12.3,0.0,0.0,0.0,16.0,52.0,378,12.2,75.0,0.0,7.0,15,1023.5,10.0,87.0,0.0,6.0,9.0,1025.2,1.5,0,1,0.8
24,5,2024,TAS,5.3,12.1,0.8,0.0,0.0,7.0,30.0,6,9.0,75.0,0.0,16.0,7,1031.4,10.9,62.0,0.0,11.0,7.0,1030.5,6.8,1,0,0.0
25,5,2024,TAS,4.1,13.1,0.0,0.0,0.0,16.0,26.0,570,5.6,82.0,0.0,8.0,13,1031.2,11.2,63.0,0.0,11.0,11.0,1029.0,9.0,0,0,0.0
26,5,2024,TAS,3.3,13.4,0.0,0.0,0.0,8.0,31.0,521,4.6,98.0,0.0,16.0,20,1027.4,12.6,59.0,0.0,16.0,19.0,1023.3,10.1,0,0,0.0
27,5,2024,TAS,4.6,16.8,0.0,0.0,0.0,16.0,52.0,1345,13.3,52.0,0.0,1.0,22,1018.1,16.3,45.0,0.0,8.0,24.0,1016.8,12.2,0,1,0.8
28,5,2024,TAS,11.4,15.0,0.8,0.0,0.0,16.0,35.0,224,12.3,97.0,0.0,6.0,13,1021.0,14.2,80.0,0.0,6.0,7.0,1020.6,3.6,1,1,0.2
29,5,2024,TAS,10.7,19.6,0.2,0.0,0.0,16.0,57.0,1345,11.8,68.0,0.0,16.0,31,1019.6,19.3,43.0,0.0,8.0,24.0,1016.2,8.900000000000002,1,0,0.0
30,5,2024,TAS,11.7,21.1,0.0,0.0,0.0,8.0,67.0,34,15.0,53.0,0.0,8.0,31,1010.6,20.1,48.0,0.0,1.0,28.0,1003.6,9.400000000000002,0,0,0.0
31,5,2024,TAS,13.7,16.3,0.0,0.0,0.0,16.0,98.0,709,14.8,45.0,0.0,16.0,28,994.5,11.7,60.0,0.0,8.0,39.0,995.0,2.6000000000000014,0,1,0.6
1,6,2024,TAS,7.4,14.2,0.6,0.0,0.0,14.0,33.0,589,9.6,66.0,0.0,15.0,6,1023.6,11.8,51.0,0.0,8.0,9.0,1025.6,6.799999999999999,1,0,0.0
2,6,2024,TAS,5.9,13.1,0.0,0.0,0.0,13.0,30.0,1308,8.1,69.0,0.0,16.0,9,1030.0,11.1,60.0,0.0,12.0,6.0,1026.2,7.199999999999999,0,0,0.0
3,6,2024,TAS,8.1,14.2,0.0,0.0,0.0,13.0,50.0,923,11.2,78.0,0.0,13.0,24,1018.7,12.6,94.0,0.0,13.0,28.0,1012.0,6.1,0,1,4.6
4,6,2024,TAS,8.7,16.5,4.6,0.0,0.0,16.0,28.0,374,10.7,99.0,0.0,14.0,7,1011.7,15.0,72.0,0.0,5.0,6.0,1011.2,7.800000000000001,1,1,0.2
5,6,2024,TAS,9.0,15.2,0.2,0.0,0.0,14.0,33.0,701,10.4,94.0,0.0,15.0,6,1021.4,14.9,55.0,0.0,14.0,9.0,1022.2,6.199999999999999,1,0,0.0
6,6,2024,TAS,7.8,15.8,0.0,0.0,0.0,1.0,24.0,611,8.7,85.0,0.0,16.0,13,1029.5,12.5,77.0,0.0,6.0,13.0,1028.4,8.0,0,0,0.0
7,6,2024,TAS,8.6,14.0,0.0,0.0,0.0,0.0,47.86650485436893,0,10.5,72.0,0.0,1.0,9,1028.0,12.3,62.0,0.0,16.0,11.0,1023.5,5.4,0,0,0.0
8,6,2024,TAS,2.6,11.5,0.0,0.0,0.0,8.0,28.0,1408,4.6,95.0,0.0,8.0,4,1018.5,11.2,65.0,0.0,16.0,13.0,1013.6,8.9,0,0,0.0
9,6,2024,TAS,4.6,11.8,0.0,0.0,0.0,13.0,43.0,663,9.3,75.0,0.0,7.0,11,1015.4,10.5,66.0,0.0,13.0,17.0,1016.4,7.200000000000001,0,0,0.0
10,6,2024,TAS,3.5,12.9,0.0,0.0,0.0,1.0,35.0,1397,6.9,69.0,0.0,4.0,2,1018.7,11.8,51.0,0.0,6.0,7.0,1016.7,9.4,0,1,9.0
11,6,2024,TAS,6.3,15.2,9.0,0.0,0.0,8.0,69.0,710,11.7,77.0,0.0,8.0,31,995.9,12.5,65.0,0.0,15.0,30.0,991.8,8.899999999999999,1,1,4.2
12,6,2024,TAS,5.7,10.4,4.2,0.0,0.0,7.0,56.0,283,6.3,69.0,0.0,7.0,17,1008.5,8.6,63.0,0.0,7.0,20.0,1012.8,4.7,1,0,0.0
13,6,2024,TAS,4.1,13.2,0.0,0.0,0.0,14.0,30.0,808,6.7,81.0,0.0,16.0,11,1021.8,11.3,60.0,0.0,2.0,7.0,1021.8,9.1,0,1,0.2
14,6,2024,TAS,6.7,9.6,0.2,0.0,0.0,6.0,28.0,857,7.6,85.0,0.0,0.0,0,1027.1,9.1,70.0,0.0,2.0,13.0,1026.3,2.8999999999999995,1,1,0.2
15,6,2024,TAS,6.3,10.7,0.2,0.0,0.0,2.0,46.0,958,8.2,77.0,0.0,13.0,15,1026.4,8.9,82.0,0.0,2.0,26.0,1023.8,4.4,1,1,0.8
16,6,2024,TAS,8.2,10.8,0.8,0.0,0.0,13.0,63.0,758,9.6,70.0,0.0,2.0,26,1021.6,10.1,67.0,0.0,2.0,26.0,1021.4,2.6000000000000014,1,0,0.0
17,6,2024,TAS,8.3,11.3,0.0,0.0,0.0,13.0,41.0,691,8.6,72.0,0.0,2.0,17,1023.7,8.9,84.0,0.0,13.0,13.0,1022.0,3.0,0,1,1.2
18,6,2024,TAS,5.1,11.5,1.2,0.0,0.0,16.0,24.0,525,5.5,94.0,0.0,16.0,13,1021.4,9.4,70.0,0.0,16.0,11.0,1019.2,6.4,1,0,0.0
19,6,2024,TAS,4.8,10.5,0.0,0.0,0.0,16.0,22.0,497,5.3,86.0,0.0,16.0,17,1018.4,9.9,79.0,0.0,0.0,0.0,1016.6,5.7,0,1,1.0
20,6,2024,TAS,5.3,10.8,1.0,0.0,0.0,13.0,31.0,885,8.1,95.0,0.0,13.0,6,1019.1,9.0,90.0,0.0,13.0,17.0,1019.1,5.500000000000001,1,1,0.8
21,6,2024,TAS,6.9,12.2,0.8,0.0,0.0,13.0,28.0,821,7.7,83.0,0.0,16.0,9,1022.7,11.4,71.0,0.0,13.0,19.0,1022.8,5.299999999999999,1,0,0.0
22,6,2024,TAS,4.6,14.4,0.0,0.0,0.0,16.0,30.0,686,6.7,82.0,0.0,8.0,9,1028.3,13.2,60.0,0.0,7.0,19.0,1026.9,9.8,0,0,0.0
23,6,2024,TAS,6.7,13.4,0.0,0.0,0.0,16.0,24.0,224,7.9,82.0,0.0,16.0,15,1027.2,12.0,70.0,0.0,5.0,9.0,1023.7,6.7,0,1,0.2
24,6,2024,TAS,4.0,11.6,0.2,0.0,0.0,8.0,35.0,569,4.6,98.0,0.0,8.0,20,1017.7,11.2,68.0,0.0,16.0,9.0,1014.4,7.6,1,0,0.0
25,6,2024,TAS,4.0,12.4,0.0,0.0,0.0,16.0,31.0,116,6.5,86.0,0.0,16.0,9,1015.5,11.9,65.0,0.0,16.0,11.0,1014.4,8.4,0,1,2.6
26,6,2024,TAS,6.2,11.2,2.6,0.0,0.0,15.0,43.0,712,7.5,89.0,0.0,1.0,11,1011.8,9.5,81.0,0.0,1.0,9.0,1008.9,4.999999999999999,1,1,1.2
27,6,2024,TAS,7.0,12.0,1.2,0.0,0.0,16.0,50.0,331,8.5,68.0,0.0,8.0,22,1010.8,11.3,63.0,0.0,8.0,28.0,1009.9,5.0,1,1,0.2
28,6,2024,TAS,6.4,14.1,0.2,0.0,0.0,1.0,35.0,1434,7.9,82.0,0.0,8.0,9,1018.0,11.9,61.0,0.0,1.0,15.0,1013.4,7.699999999999999,1,0,0.0
29,6,2024,TAS,7.9,14.3,0.0,0.0,0.0,8.0,70.0,669,13.8,60.0,0.0,16.0,20,1000.6,11.5,57.0,0.0,8.0,35.0,999.4,6.4,0,1,1.6
30,6,2024,TAS,5.8,8.5,1.6,0.0,0.0,7.0,44.0,69,6.3,79.0,0.0,2.0,9,1017.9,7.8,68.0,0.0,13.0,9.0,1020.2,2.7,1,1,2.6
1,7,2024,TAS,2.3,10.9,2.6,0.0,0.0,16.0,26.0,581,3.8,84.0,0.0,16.0,17,1027.8,9.7,59.0,0.0,5.0,9.0,1027.9,8.600000000000001,1,0,0.0
2,7,2024,TAS,1.5,10.6,0.0,0.0,0.0,8.0,31.0,412,3.1,84.0,0.0,8.0,20,1034.5,9.9,59.0,0.0,1.0,11.0,1034.3,9.1,0,0,0.0
3,7,2024,TAS,2.1,10.3,0.0,0.0,0.0,16.0,26.0,634,4.7,80.0,0.0,16.0,11,1040.6,9.7,60.0,0.0,16.0,11.0,1040.1,8.200000000000001,0,0,0.0
4,7,2024,TAS,3.5,9.1,0.0,0.0,0.0,16.0,31.0,655,4.4,83.0,0.0,16.0,13,1042.5,8.8,65.0,0.0,16.0,15.0,1040.3,5.6,0,0,0.0
5,7,2024,TAS,0.9,12.6,0.0,0.0,0.0,16.0,37.0,718,4.3,81.0,0.0,16.0,13,1039.9,12.2,59.0,0.0,9.0,11.0,1038.1,11.7,0,0,0.0
6,7,2024,TAS,2.7,12.7,0.0,0.0,0.0,8.0,24.0,570,5.3,85.0,0.0,8.0,11,1041.5,12.5,59.0,0.0,16.0,9.0,1038.6,10.0,0,0,0.0
7,7,2024,TAS,1.1,10.3,0.0,0.0,0.0,16.0,28.0,561,1.7,99.0,0.0,8.0,13,1036.9,8.0,72.0,0.0,11.0,7.0,1032.6,9.2,0,0,0.0
8,7,2024,TAS,1.7,15.0,0.0,0.0,0.0,16.0,30.0,654,4.1,83.0,0.0,1.0,13,1026.4,14.0,64.0,0.0,1.0,15.0,1020.2,13.3,0,1,0.4
9,7,2024,TAS,3.8,12.6,0.4,0.0,0.0,13.0,35.0,1403,8.7,83.0,0.0,8.0,7,1020.6,11.9,74.0,0.0,5.0,4.0,1021.3,8.8,1,1,10.0
10,7,2024,TAS,8.7,14.5,10.0,0.0,0.0,13.0,50.0,266,12.2,99.0,0.0,13.0,13,1015.5,12.6,89.0,0.0,16.0,15.0,1013.4,5.800000000000001,1,1,1.4
11,7,2024,TAS,7.1,12.7,1.4,0.0,0.0,16.0,44.0,621,8.2,82.0,0.0,16.0,20,1014.9,12.6,65.0,0.0,1.0,19.0,1011.7,5.6,1,0,0.0
12,7,2024,TAS,8.0,14.6,0.0,0.0,0.0,8.0,35.0,708,9.3,76.0,0.0,16.0,11,1011.3,14.3,47.0,0.0,1.0,9.0,1008.9,6.6,0,0,0.0
13,7,2024,TAS,4.2,11.9,0.0,0.0,0.0,14.0,28.0,1241,6.1,81.0,0.0,8.0,7,1014.6,10.3,60.0,0.0,11.0,9.0,1014.4,7.7,0,1,0.8
14,7,2024,TAS,5.6,12.2,0.8,0.0,0.0,7.0,80.0,1416,7.5,80.0,0.0,13.0,26,1011.3,8.1,72.0,0.0,13.0,28.0,1007.0,6.6,1,1,32.4
15,7,2024,TAS,6.6,13.2,32.4,0.0,0.0,7.0,91.0,42,12.1,95.0,0.0,13.0,43,994.5,12.4,88.0,0.0,6.0,24.0,997.5,6.6,1,1,17.4
16,7,2024,TAS,10.9,13.0,17.4,0.0,0.0,2.0,54.0,1414,11.9,78.0,0.0,2.0,20,1009.2,11.3,90.0,0.0,13.0,20.0,1008.7,2.1,1,1,18.4
17,7,2024,TAS,6.5,10.0,18.4,0.0,0.0,2.0,63.0,22,6.9,80.0,0.0,13.0,15,1013.9,7.8,70.0,0.0,7.0,19.0,1012.1,3.5,1,1,1.2
18,7,2024,TAS,6.6,11.8,1.2,0.0,0.0,14.0,56.0,638,8.5,66.0,0.0,14.0,13,1009.8,10.7,57.0,0.0,7.0,19.0,1007.9,5.200000000000001,1,0,0.0
19,7,2024,TAS,2.7,12.9,0.0,0.0,0.0,16.0,46.0,917,4.8,74.0,0.0,16.0,9,1001.8,11.9,60.0,0.0,5.0,15.0,993.6,10.2,0,0,0.0
20,7,2024,TAS,4.7,12.0,0.0,0.0,0.0,2.0,28.0,875,6.8,86.0,0.0,2.0,6,995.1,11.5,64.0,0.0,13.0,17.0,998.0,7.3,0,0,0.0
21,7,2024,TAS,3.4,13.8,0.0,0.0,0.0,16.0,54.0,598,8.2,72.0,0.0,16.0,20,1010.5,13.8,57.0,0.0,1.0,15.0,1008.1,10.4,0,0,0.0
22,7,2024,TAS,8.0,17.1,0.0,0.0,0.0,16.0,52.0,871,10.5,84.0,0.0,16.0,9,1013.2,16.9,48.0,0.0,16.0,33.0,1010.8,9.1,0,0,0.0
23,7,2024,TAS,10.5,17.7,0.0,0.0,0.0,8.0,63.0,968,13.7,75.0,0.0,8.0,7,1013.9,17.1,38.0,0.0,8.0,28.0,1011.2,7.199999999999999,0,1,0.2
24,7,2024,TAS,8.9,19.1,0.2,0.0,0.0,1.0,48.0,1138,13.5,41.0,0.0,1.0,15,1010.8,17.0,36.0,0.0,1.0,20.0,1006.3,10.2,1,0,0.0
25,7,2024,TAS,11.6,15.2,0.0,0.0,0.0,8.0,74.0,527,15.1,52.0,0.0,8.0,43,997.7,14.0,40.0,0.0,16.0,20.0,1002.3,3.6,0,0,0.0
26,7,2024,TAS,7.9,15.8,0.0,0.0,0.0,8.0,83.0,985,9.0,65.0,0.0,1.0,19,1008.7,15.4,34.0,0.0,16.0,44.0,1003.9,7.9,0,0,0.0
27,7,2024,TAS,8.8,12.0,0.0,0.0,0.0,16.0,37.0,650,9.5,66.0,0.0,16.0,24,1011.1,11.3,53.0,0.0,16.0,11.0,1010.9,3.1999999999999997,0,1,7.2
28,7,2024,TAS,3.5,9.5,7.2,0.0,0.0,12.0,54.0,839,5.5,83.0,0.0,2.0,20,1020.3,7.9,65.0,0.0,7.0,17.0,1022.8,6.0,1,1,2.4
29,7,2024,TAS,1.5,10.6,2.4,0.0,0.0,16.0,30.0,650,2.6,81.0,0.0,16.0,15,1031.2,9.4,52.0,0.0,5.0,9.0,1031.6,9.1,1,0,0.0
30,7,2024,TAS,2.1,13.0,0.0,0.0,0.0,16.0,24.0,230,5.6,74.0,0.0,16.0,7,1037.6,11.1,60.0,0.0,11.0,9.0,1037.1,10.9,0,0,0.0
31,7,2024,TAS,3.1,12.4,0.0,0.0,0.0,16.0,30.0,592,4.5,85.0,0.0,16.0,20,1039.9,11.2,63.0,0.0,16.0,11.0,1038.0,9.3,0,0,0.0
1,8,2024,TAS,3.6,12.5,0.0,0.0,0.0,8.0,28.0,407,5.6,81.0,0.0,16.0,6,1038.5,11.6,66.0,0.0,16.0,11.0,1035.6,8.9,0,0,0.0
2,8,2024,TAS,3.5,15.4,0.0,0.0,0.0,16.0,35.0,845,6.1,85.0,0.0,1.0,9,1031.3,14.4,44.0,0.0,16.0,24.0,1026.0,11.9,0,0,0.0
3,8,2024,TAS,6.1,14.9,0.0,0.0,0.0,16.0,37.0,703,9.4,67.0,0.0,16.0,24,1022.4,14.1,48.0,0.0,4.0,15.0,1022.5,8.8,0,0,0.0
4,8,2024,TAS,5.6,15.2,0.0,0.0,0.0,8.0,44.0,914,9.5,72.0,0.0,16.0,20,1020.1,13.5,48.0,0.0,8.0,26.0,1018.5,9.6,0,1,0.2
5,8,2024,TAS,7.2,15.8,0.2,0.0,0.0,8.0,50.0,913,10.4,64.0,0.0,1.0,19,1018.3,15.0,40.0,0.0,8.0,22.0,1015.7,8.600000000000001,1,0,0.0
6,8,2024,TAS,9.0,15.8,0.0,0.0,0.0,8.0,85.0,785,10.8,60.0,0.0,16.0,22,1012.7,11.9,63.0,0.0,8.0,41.0,1007.9,6.800000000000001,0,1,0.8
7,8,2024,TAS,9.4,15.9,0.8,0.0,0.0,4.0,72.0,78,12.7,56.0,0.0,16.0,11,1015.9,13.8,54.0,0.0,8.0,20.0,1018.2,6.5,1,0,0.0
8,8,2024,TAS,8.6,15.1,0.0,0.0,0.0,16.0,48.0,749,9.3,72.0,0.0,16.0,15,1019.1,14.6,49.0,0.0,16.0,24.0,1014.9,6.5,0,1,0.6
9,8,2024,TAS,8.1,16.4,0.6,0.0,0.0,16.0,57.0,1368,11.6,60.0,0.0,16.0,17,1020.3,15.6,40.0,0.0,16.0,22.0,1019.2,8.299999999999999,1,1,0.2
10,8,2024,TAS,10.6,18.0,0.2,0.0,0.0,8.0,69.0,1376,12.4,61.0,0.0,1.0,26,1022.4,16.7,50.0,0.0,16.0,22.0,1021.1,7.4,1,0,0.0
11,8,2024,TAS,12.4,18.9,0.0,0.0,0.0,15.0,72.0,284,14.1,61.0,0.0,9.0,20,1024.7,17.5,42.0,0.0,8.0,24.0,1024.5,6.499999999999998,0,0,0.0
12,8,2024,TAS,6.8,16.6,0.0,0.0,0.0,1.0,41.0,719,9.0,73.0,0.0,1.0,19,1027.5,16.3,44.0,0.0,1.0,13.0,1023.4,9.8,0,0,0.0
13,8,2024,TAS,9.0,21.0,0.0,0.0,0.0,1.0,31.0,903,12.1,64.0,0.0,1.0,6,1020.9,18.7,48.0,0.0,1.0,15.0,1016.9,12.0,0,1,0.4
14,8,2024,TAS,12.0,19.3,0.4,0.0,0.0,1.0,37.0,15,14.2,73.0,0.0,16.0,13,1015.2,18.0,49.0,0.0,1.0,13.0,1013.7,7.300000000000001,1,1,0.2
15,8,2024,TAS,8.1,15.0,0.2,0.0,0.0,8.0,24.0,499,10.4,84.0,0.0,16.0,9,1017.6,13.7,77.0,0.0,11.0,11.0,1015.3,6.9,1,1,2.8
16,8,2024,TAS,10.4,13.8,2.8,0.0,0.0,16.0,24.0,467,11.6,95.0,0.0,16.0,13,1010.9,13.4,84.0,0.0,12.0,6.0,1007.9,3.4000000000000004,1,1,5.0
17,8,2024,TAS,10.7,11.9,5.0,0.0,0.0,2.0,57.0,879,11.8,96.0,0.0,12.0,26,1007.1,9.1,84.0,0.0,2.0,33.0,1011.2,1.200000000000001,1,1,4.6
18,8,2024,TAS,5.9,10.3,4.6,0.0,0.0,13.0,35.0,560,7.8,72.0,0.0,13.0,13,1019.7,9.7,60.0,0.0,7.0,13.0,1019.4,4.4,1,0,0.0
19,8,2024,TAS,3.3,12.9,0.0,0.0,0.0,16.0,35.0,514,5.6,79.0,0.0,16.0,22,1024.7,10.8,57.0,0.0,6.0,11.0,1022.6,9.6,0,0,0.0
20,8,2024,TAS,4.3,12.5,0.0,0.0,0.0,16.0,35.0,652,7.1,80.0,0.0,16.0,19,1018.8,10.9,74.0,0.0,8.0,13.0,1013.5,8.2,0,1,2.4
21,8,2024,TAS,7.1,17.7,2.4,0.0,0.0,16.0,46.0,754,10.8,82.0,0.0,1.0,15,1002.7,17.5,43.0,0.0,15.0,24.0,1002.4,10.6,1,0,0.0
22,8,2024,TAS,9.5,16.0,0.0,0.0,0.0,8.0,87.0,894,11.0,56.0,0.0,1.0,24,1006.1,11.6,60.0,0.0,15.0,50.0,1004.7,6.5,0,1,4.0
23,8,2024,TAS,8.9,17.1,4.0,0.0,0.0,8.0,78.0,535,14.2,52.0,0.0,8.0,43,1010.1,16.2,52.0,0.0,8.0,24.0,1012.8,8.200000000000001,1,1,2.2
24,8,2024,TAS,9.1,12.0,2.2,0.0,0.0,16.0,26.0,117,10.0,94.0,0.0,11.0,6,1008.7,11.5,89.0,0.0,11.0,7.0,1005.9,2.9000000000000004,1,1,5.0
25,8,2024,TAS,9.9,19.7,5.0,0.0,0.0,1.0,37.0,936,12.0,86.0,0.0,16.0,15,1006.9,17.5,63.0,0.0,9.0,20.0,1000.7,9.8,1,1,1.4
26,8,2024,TAS,10.7,17.3,1.4,0.0,0.0,15.0,67.0,795,13.5,60.0,0.0,9.0,11,999.3,17.0,49.0,0.0,1.0,24.0,1001.1,6.600000000000001,1,0,0.0
27,8,2024,TAS,12.5,19.9,0.0,0.0,0.0,8.0,96.0,665,16.3,55.0,0.0,16.0,35,999.5,18.6,39.0,0.0,16.0,52.0,992.2,7.399999999999999,0,1,16.6
28,8,2024,TAS,6.9,12.5,16.6,0.0,0.0,8.0,76.0,1326,8.0,70.0,0.0,8.0,37,984.7,10.1,57.0,0.0,15.0,37.0,986.7,5.6,1,1,11.0
29,8,2024,TAS,5.4,14.9,11.0,0.0,0.0,15.0,74.0,298,8.9,67.0,0.0,1.0,20,1000.3,13.8,44.0,0.0,8.0,24.0,998.7,9.5,1,1,15.8
30,8,2024,TAS,8.8,14.1,15.8,0.0,0.0,8.0,83.0,614,12.8,51.0,0.0,15.0,28,981.2,12.3,54.0,0.0,15.0,35.0,981.5,5.299999999999999,1,1,17.2
31,8,2024,TAS,5.4,11.9,17.2,0.0,0.0,15.0,91.0,1155,6.5,75.0,0.0,8.0,31,984.2,9.4,57.0,0.0,8.0,41.0,984.5,6.5,1,1,13.2
1,9,2024,TAS,6.5,12.0,13.2,0.0,0.0,15.0,93.0,908,10.7,66.0,0.0,8.0,28,986.8,9.4,85.0,0.0,7.0,19.0,987.8,5.5,1,1,19.2
2,9,2024,TAS,6.8,11.8,19.2,0.0,0.0,14.0,83.0,1335,7.7,68.0,0.0,8.0,15,991.4,10.8,49.0,0.0,4.0,26.0,997.3,5.000000000000001,1,1,8.4
3,9,2024,TAS,6.1,15.3,8.4,0.0,0.0,7.0,65.0,49,11.2,53.0,0.0,16.0,24,1021.1,13.2,53.0,0.0,16.0,22.0,1021.3,9.2,1,0,0.0
4,9,2024,TAS,9.0,17.872966507177036,0.0,0.0,0.0,0.0,47.86650485436893,0,10.6,55.0,0.0,16.0,26,1015.7,19.5,32.0,0.0,8.0,24.0,1008.6,8.872966507177036,0,1,1.4315035799522673
5,9,2024,TAS,10.3,21.5,1.4315035799522673,0.0,0.0,0.0,47.86650485436893,0,16.9,57.0,0.0,8.0,41,1003.7,20.9,33.0,0.0,8.0,35.0,1004.7,11.2,1,1,6.6
6,9,2024,TAS,11.8,19.8,6.6,0.0,0.0,16.0,78.0,801,14.2,87.0,0.0,8.0,19,1001.5,16.8,52.0,0.0,15.0,44.0,1000.0,8.0,1,1,0.6
7,9,2024,TAS,7.9,16.1,0.6,0.0,0.0,15.0,61.0,257,10.8,58.0,0.0,16.0,15,1015.3,14.6,51.0,0.0,16.0,22.0,1011.1,8.200000000000001,1,0,0.0
8,9,2024,TAS,8.7,16.3,0.0,0.0,0.0,8.0,72.0,827,12.6,59.0,0.0,16.0,35,1002.7,13.4,63.0,0.0,8.0,41.0,996.5,7.600000000000001,0,1,6.2
9,9,2024,TAS,7.5,15.5,6.2,0.0,0.0,4.0,87.0,95,11.5,50.0,0.0,15.0,13,1004.3,14.7,47.0,0.0,15.0,41.0,1003.8,8.0,1,1,0.2
10,9,2024,TAS,10.9,19.0,0.2,0.0,0.0,16.0,52.0,785,13.8,59.0,0.0,16.0,15,1015.7,18.2,40.0,0.0,16.0,28.0,1013.9,8.1,1,0,0.0
11,9,2024,TAS,11.5,13.1,0.0,0.0,0.0,1.0,41.0,246,12.2,75.0,0.0,7.0,17,1019.0,12.9,55.0,0.0,14.0,13.0,1020.6,1.5999999999999996,0,1,0.8
12,9,2024,TAS,3.5,16.5,0.8,0.0,0.0,8.0,54.0,886,10.6,59.0,0.0,16.0,19,1026.9,13.9,49.0,0.0,8.0,31.0,1023.7,13.0,1,1,1.6
13,9,2024,TAS,9.0,14.3,1.6,0.0,0.0,8.0,43.0,27,11.2,81.0,0.0,5.0,7,1022.9,12.0,56.0,0.0,4.0,2.0,1020.1,5.300000000000001,1,1,0.4
14,9,2024,TAS,5.2,9.9,0.4,0.0,0.0,13.0,81.0,909,7.0,67.0,0.0,7.0,24,1024.5,9.4,58.0,0.0,13.0,26.0,1026.8,4.7,1,1,7.2
15,9,2024,TAS,4.0,13.4,7.2,0.0,0.0,16.0,52.0,938,9.2,54.0,0.0,1.0,13,1032.9,11.0,48.0,0.0,16.0,26.0,1026.6,9.4,1,1,2.2
16,9,2024,TAS,7.3,14.7,2.2,0.0,0.0,7.0,52.0,506,9.7,69.0,0.0,13.0,22,1023.1,13.3,36.0,0.0,7.0,24.0,1022.5,7.399999999999999,1,1,0.2
17,9,2024,TAS,8.5,15.0,0.2,0.0,0.0,15.0,65.0,822,10.8,60.0,0.0,16.0,26,1014.4,14.4,45.0,0.0,16.0,30.0,1010.4,6.5,1,0,0.0
18,9,2024,TAS,10.0,14.7,0.0,0.0,0.0,8.0,94.0,467,14.0,48.0,0.0,8.0,35,995.1,10.9,62.0,0.0,15.0,20.0,997.0,4.699999999999999,0,1,1.8
19,9,2024,TAS,6.7,12.3,1.8,0.0,0.0,15.0,98.0,931,11.4,55.0,0.0,8.0,33,992.2,7.6,70.0,0.0,4.0,24.0,989.5,5.6000000000000005,1,1,9.6
20,9,2024,TAS,3.3,13.9,9.6,0.0,0.0,8.0,67.0,1174,8.8,62.0,0.0,16.0,26,996.3,11.7,69.0,0.0,16.0,26.0,992.1,10.6,1,1,2.0
21,9,2024,TAS,6.1,13.9,2.0,0.0,0.0,8.0,50.0,735,9.5,63.0,0.0,16.0,24,997.0,13.1,50.0,0.0,16.0,26.0,997.3,7.800000000000001,1,1,0.8
22,9,2024,TAS,9.2,17.2,0.8,0.0,0.0,15.0,72.0,677,11.0,53.0,0.0,15.0,39,999.7,15.2,37.0,0.0,16.0,30.0,1001.4,8.0,1,0,0.0
23,9,2024,TAS,10.7,18.5,0.0,0.0,0.0,8.0,93.0,531,17.1,47.0,0.0,15.0,50,997.5,13.0,43.0,0.0,14.0,31.0,1009.0,7.800000000000001,0,0,0.0
